Date,Trend,Brand,Total Search Volume,Estimated Weekly Search Volume
29/05/2016,24,Boohoo,15770000,946200
05/06/2016,23,Boohoo,15770000,906775
12/06/2016,22,Boohoo,15770000,867350
19/06/2016,25,Boohoo,15770000,985625
26/06/2016,23,Boohoo,15770000,906775
03/07/2016,23,Boohoo,15770000,906775
10/07/2016,22,Boohoo,15770000,867350
17/07/2016,24,Boohoo,15770000,946200
24/07/2016,23,Boohoo,15770000,906775
31/07/2016,24,Boohoo,15770000,946200
07/08/2016,23,Boohoo,15770000,906775
14/08/2016,20,Boohoo,15770000,788500
21/08/2016,22,Boohoo,15770000,867350
28/08/2016,20,Boohoo,15770000,788500
04/09/2016,22,Boohoo,15770000,867350
11/09/2016,20,Boohoo,15770000,788500
18/09/2016,22,Boohoo,15770000,867350
25/09/2016,25,Boohoo,15770000,985625
02/10/2016,23,Boohoo,15770000,906775
09/10/2016,25,Boohoo,15770000,985625
16/10/2016,23,Boohoo,15770000,906775
23/10/2016,24,Boohoo,15770000,946200
30/10/2016,21,Boohoo,15770000,827925
06/11/2016,24,Boohoo,15770000,946200
13/11/2016,23,Boohoo,15770000,906775
20/11/2016,34,Boohoo,15770000,1340450
27/11/2016,28,Boohoo,15770000,1103900
04/12/2016,25,Boohoo,15770000,985625
11/12/2016,24,Boohoo,15770000,946200
18/12/2016,20,Boohoo,15770000,788500
25/12/2016,24,Boohoo,15770000,946200
01/01/2017,17,Boohoo,15770000,670225
08/01/2017,17,Boohoo,15770000,670225
15/01/2017,18,Boohoo,15770000,709650
22/01/2017,20,Boohoo,15770000,788500
29/01/2017,20,Boohoo,15770000,788500
05/02/2017,20,Boohoo,15770000,788500
12/02/2017,19,Boohoo,15770000,749075
19/02/2017,22,Boohoo,15770000,867350
26/02/2017,21,Boohoo,15770000,827925
05/03/2017,21,Boohoo,15770000,827925
12/03/2017,22,Boohoo,15770000,867350
19/03/2017,22,Boohoo,15770000,867350
26/03/2017,26,Boohoo,15770000,1025050
02/04/2017,26,Boohoo,15770000,1025050
09/04/2017,25,Boohoo,15770000,985625
16/04/2017,24,Boohoo,15770000,946200
23/04/2017,27,Boohoo,15770000,1064475
30/04/2017,24,Boohoo,15770000,946200
07/05/2017,25,Boohoo,15770000,985625
14/05/2017,25,Boohoo,15770000,985625
21/05/2017,28,Boohoo,15770000,1103900
28/05/2017,26,Boohoo,15770000,1025050
04/06/2017,24,Boohoo,15770000,946200
11/06/2017,25,Boohoo,15770000,985625
18/06/2017,26,Boohoo,15770000,1025050
25/06/2017,26,Boohoo,15770000,1025050
02/07/2017,25,Boohoo,15770000,985625
09/07/2017,27,Boohoo,15770000,1064475
16/07/2017,20,Boohoo,15770000,788500
23/07/2017,24,Boohoo,15770000,946200
30/07/2017,25,Boohoo,15770000,985625
06/08/2017,23,Boohoo,15770000,906775
13/08/2017,23,Boohoo,15770000,906775
20/08/2017,24,Boohoo,15770000,946200
27/08/2017,22,Boohoo,15770000,867350
03/09/2017,22,Boohoo,15770000,867350
10/09/2017,23,Boohoo,15770000,906775
17/09/2017,23,Boohoo,15770000,906775
24/09/2017,25,Boohoo,15770000,985625
01/10/2017,23,Boohoo,15770000,906775
08/10/2017,22,Boohoo,15770000,867350
15/10/2017,21,Boohoo,15770000,827925
22/10/2017,25,Boohoo,15770000,985625
29/10/2017,23,Boohoo,15770000,906775
05/11/2017,25,Boohoo,15770000,985625
12/11/2017,24,Boohoo,15770000,946200
19/11/2017,32,Boohoo,15770000,1261600
26/11/2017,30,Boohoo,15770000,1182750
03/12/2017,26,Boohoo,15770000,1025050
10/12/2017,22,Boohoo,15770000,867350
17/12/2017,20,Boohoo,15770000,788500
24/12/2017,21,Boohoo,15770000,827925
31/12/2017,16,Boohoo,15770000,630800
07/01/2018,17,Boohoo,15770000,670225
14/01/2018,17,Boohoo,15770000,670225
21/01/2018,18,Boohoo,15770000,709650
28/01/2018,19,Boohoo,15770000,749075
04/02/2018,18,Boohoo,15770000,709650
11/02/2018,17,Boohoo,15770000,670225
18/02/2018,22,Boohoo,15770000,867350
25/02/2018,21,Boohoo,15770000,827925
04/03/2018,18,Boohoo,15770000,709650
11/03/2018,19,Boohoo,15770000,749075
18/03/2018,19,Boohoo,15770000,749075
25/03/2018,20,Boohoo,15770000,788500
01/04/2018,19,Boohoo,15770000,749075
08/04/2018,18,Boohoo,15770000,709650
15/04/2018,21,Boohoo,15770000,827925
22/04/2018,23,Boohoo,15770000,906775
29/04/2018,23,Boohoo,15770000,906775
06/05/2018,23,Boohoo,15770000,906775
13/05/2018,19,Boohoo,15770000,749075
20/05/2018,22,Boohoo,15770000,867350
27/05/2018,23,Boohoo,15770000,906775
03/06/2018,24,Boohoo,15770000,946200
10/06/2018,21,Boohoo,15770000,827925
17/06/2018,21,Boohoo,15770000,827925
24/06/2018,27,Boohoo,15770000,1064475
01/07/2018,26,Boohoo,15770000,1025050
08/07/2018,24,Boohoo,15770000,946200
15/07/2018,20,Boohoo,15770000,788500
22/07/2018,23,Boohoo,15770000,906775
29/07/2018,22,Boohoo,15770000,867350
05/08/2018,21,Boohoo,15770000,827925
12/08/2018,19,Boohoo,15770000,749075
19/08/2018,18,Boohoo,15770000,709650
26/08/2018,19,Boohoo,15770000,749075
02/09/2018,18,Boohoo,15770000,709650
09/09/2018,18,Boohoo,15770000,709650
16/09/2018,18,Boohoo,15770000,709650
23/09/2018,21,Boohoo,15770000,827925
30/09/2018,23,Boohoo,15770000,906775
07/10/2018,19,Boohoo,15770000,749075
14/10/2018,19,Boohoo,15770000,749075
21/10/2018,19,Boohoo,15770000,749075
28/10/2018,20,Boohoo,15770000,788500
04/11/2018,19,Boohoo,15770000,749075
11/11/2018,20,Boohoo,15770000,788500
18/11/2018,28,Boohoo,15770000,1103900
25/11/2018,26,Boohoo,15770000,1025050
02/12/2018,24,Boohoo,15770000,946200
09/12/2018,23,Boohoo,15770000,906775
16/12/2018,19,Boohoo,15770000,749075
23/12/2018,20,Boohoo,15770000,788500
30/12/2018,13,Boohoo,15770000,512525
06/01/2019,15,Boohoo,15770000,591375
13/01/2019,15,Boohoo,15770000,591375
20/01/2019,16,Boohoo,15770000,630800
27/01/2019,18,Boohoo,15770000,709650
03/02/2019,18,Boohoo,15770000,709650
10/02/2019,18,Boohoo,15770000,709650
17/02/2019,19,Boohoo,15770000,749075
24/02/2019,17,Boohoo,15770000,670225
03/03/2019,17,Boohoo,15770000,670225
10/03/2019,17,Boohoo,15770000,670225
17/03/2019,19,Boohoo,15770000,749075
24/03/2019,19,Boohoo,15770000,749075
31/03/2019,19,Boohoo,15770000,749075
07/04/2019,18,Boohoo,15770000,709650
14/04/2019,20,Boohoo,15770000,788500
21/04/2019,22,Boohoo,15770000,867350
28/04/2019,22,Boohoo,15770000,867350
05/05/2019,20,Boohoo,15770000,788500
12/05/2019,20,Boohoo,15770000,788500
19/05/2019,23,Boohoo,15770000,906775
26/05/2019,23,Boohoo,15770000,906775
02/06/2019,22,Boohoo,15770000,867350
09/06/2019,21,Boohoo,15770000,827925
16/06/2019,21,Boohoo,15770000,827925
23/06/2019,24,Boohoo,15770000,946200
30/06/2019,25,Boohoo,15770000,985625
07/07/2019,22,Boohoo,15770000,867350
14/07/2019,20,Boohoo,15770000,788500
21/07/2019,22,Boohoo,15770000,867350
28/07/2019,22,Boohoo,15770000,867350
04/08/2019,24,Boohoo,15770000,946200
11/08/2019,21,Boohoo,15770000,827925
18/08/2019,24,Boohoo,15770000,946200
25/08/2019,20,Boohoo,15770000,788500
01/09/2019,21,Boohoo,15770000,827925
08/09/2019,19,Boohoo,15770000,749075
15/09/2019,18,Boohoo,15770000,709650
22/09/2019,21,Boohoo,15770000,827925
29/09/2019,21,Boohoo,15770000,827925
06/10/2019,19,Boohoo,15770000,749075
13/10/2019,19,Boohoo,15770000,749075
20/10/2019,21,Boohoo,15770000,827925
27/10/2019,22,Boohoo,15770000,867350
03/11/2019,22,Boohoo,15770000,867350
10/11/2019,21,Boohoo,15770000,827925
17/11/2019,23,Boohoo,15770000,906775
24/11/2019,29,Boohoo,15770000,1143325
01/12/2019,26,Boohoo,15770000,1025050
08/12/2019,23,Boohoo,15770000,906775
15/12/2019,22,Boohoo,15770000,867350
22/12/2019,19,Boohoo,15770000,749075
29/12/2019,17,Boohoo,15770000,670225
05/01/2020,15,Boohoo,15770000,591375
12/01/2020,19,Boohoo,15770000,749075
19/01/2020,17,Boohoo,15770000,670225
26/01/2020,19,Boohoo,15770000,749075
02/02/2020,20,Boohoo,15770000,788500
09/02/2020,19,Boohoo,15770000,749075
16/02/2020,18,Boohoo,15770000,709650
23/02/2020,20,Boohoo,15770000,788500
01/03/2020,21,Boohoo,15770000,827925
08/03/2020,20,Boohoo,15770000,788500
15/03/2020,12,Boohoo,15770000,473100
22/03/2020,15,Boohoo,15770000,591375
29/03/2020,19,Boohoo,15770000,749075
05/04/2020,20,Boohoo,15770000,788500
12/04/2020,22,Boohoo,15770000,867350
19/04/2020,25,Boohoo,15770000,985625
